cod_ibge;localidades;periodos;leitos_total;leitos_hab;leitos sus;leitos_sus_hab;leitos não sus;leitos_naosus_hab
3502804;Araçatuba;2019;435;2,3;305;1,6;130;0,7
3502903;Araçoiaba da Serra;2019;321;10,1;0;0,0;321;10,1
3503208;Araraquara;2019;442;2,0;222;1,0;220;1,0
3503307;Araras;2019;503;3,9;246;1,9;257;2,0
3503802;Artur Nogueira;2019;36;0,7;0;0,0;36;0,7
3503901;Arujá;2019;92;1,0;24;0,3;68;0,8
3504008;Assis;2019;285;2,8;160;1,6;125;1,2
3504107;Atibaia;2019;192;1,4;55;0,4;137;1,0
3504503;Avaré;2019;159;1,8;95;1,1;64;0,7
3505203;Bariri;2019;51;1,5;34;1,0;17;0,5
3505302;Barra Bonita;2019;91;2,6;59;1,7;32;0,9
3505500;Barretos;2019;504;4,3;391;3,3;113;1,0
3505708;Barueri;2019;431;1,6;355;1,4;76;0,3
3505906;Batatais;2019;133;2,2;101;1,7;32;0,5
3506003;Bauru;2019;1.228;3,4;636;1,8;592;1,6
3506102;Bebedouro;2019;140;1,9;75;1,0;65;0,9
3506409;Bilac;2019;36;4,6;35;4,5;1;0,1
3506508;Birigui;2019;146;1,2;66;0,5;80;0,7
3506706;Boa Esperança do Sul;2019;14;1,0;13;0,9;1;0,1
3507506;Botucatu;2019;644;4,6;541;3,9;103;0,7
3507605;Bragança Paulista;2019;372;2,3;206;1,3;166;1,0
3508504;Caçapava;2019;178;2,0;63;0,7;115;1,3
3509007;Caieiras;2019;110;1,1;65;0,7;45;0,5
3509205;Cajamar;2019;149;2,0;49;0,6;100;1,3
3509403;Cajuru;2019;140;5,5;55;2,2;85;3,3
3509502;Campinas;2019;2.578;2,2;1.316;1,1;1.262;1,1
3510302;Capela do Alto;2019;59;2,9;14;0,7;45;2,2
3510401;Capivari;2019;93;1,7;47;0,9;46;0,9
3510500;Caraguatatuba;2019;165;1,4;111;1,0;54;0,5
3510609;Carapicuíba;2019;270;0,7;220;0,6;50;0,1
3510807;Casa Branca;2019;372;12,7;356;12,1;16;0,5
3511102;Catanduva;2019;588;5,0;374;3,2;214;1,8
3511300;Cedral;2019;50;5,7;0;0,0;50;5,7
3512803;Cosmópolis;2019;68;1,0;33;0,5;35;0,5
3513009;Cotia;2019;667;2,7;111;0,5;556;2,3
3513405;Cruzeiro;2019;103;1,3;67;0,8;36;0,5
3513504;Cubatão;2019;118;0,9;66;0,5;52;0,4
3513801;Diadema;2019;624;1,5;555;1,4;69;0,2
3514403;Dracena;2019;143;3,2;108;2,4;35;0,8
3515004;Embu das Artes;2019;244;0,9;89;0,3;155;0,6
3515186;Espírito Santo do Pinhal;2019;452;10,6;354;8,3;98;2,3
3515509;Fernandópolis;2019;135;2,0;84;1,3;51;0,8
3516200;Franca;2019;739;2,2;488;1,4;251;0,7
3516408;Franco da Rocha;2019;693;4,6;611;4,1;82;0,5
3516705;Garça;2019;281;6,6;252;5,9;29;0,7
3518206;Guararapes;2019;74;2,3;48;1,5;26;0,8
3518404;Guaratinguetá;2019;265;2,3;156;1,3;109;0,9
3518701;Guarujá;2019;336;1,1;225;0,7;111;0,4
3518800;Guarulhos;2019;1.987;1,5;1.444;1,1;543;0,4
3519071;Hortolândia;2019;100;0,4;78;0,3;22;0,1
3519600;Ibitinga;2019;103;1,8;46;0,8;57;1,0
3519709;Ibiúna;2019;172;2,3;63;0,8;109;1,4
3520442;Ilha Solteira;2019;116;4,5;74;2,9;42;1,6
3520509;Indaiatuba;2019;350;1,5;207;0,9;143;0,6
3520707;Indiaporã;2019;36;9,3;4;1,0;32;8,3
3522208;Itapecerica da Serra;2019;583;3,5;176;1,0;407;2,4
3522307;Itapetininga;2019;142;0,9;100;0,6;42;0,3
3522406;Itapeva;2019;134;1,5;93;1,0;41;0,4
3522505;Itapevi;2019;307;1,3;213;0,9;94;0,4
3522604;Itapira;2019;988;13,9;576;8,1;412;5,8
3522703;Itápolis;2019;76;1,8;46;1,1;30;0,7
3523206;Itararé;2019;80;1,6;64;1,3;16;0,3
3523404;Itatiba;2019;119;1,0;69;0,6;50;0,4
3523909;Itu;2019;389;2,3;357;2,1;32;0,2
3524006;Itupeva;2019;86;1,5;48;0,8;38;0,7
3524105;Ituverava;2019;120;3,0;53;1,3;67;1,7
3524303;Jaboticabal;2019;212;2,9;56;0,8;156;2,1
3524402;Jacareí;2019;404;1,8;167;0,7;237;1,0
3524501;Jaci;2019;216;31,6;149;21,8;67;9,8
3524808;Jales;2019;151;3,2;103;2,2;48;1,0
3525300;Jaú;2019;895;6,1;711;4,9;184;1,3
3525706;José Bonifácio;2019;53;1,5;22;0,6;31;0,9
3525904;Jundiaí;2019;824;2,0;439;1,1;385;1,0
3526001;Junqueirópolis;2019;52;2,6;25;1,3;27;1,4
3526209;Juquitiba;2019;59;2,0;0;0,0;59;2,0
3526704;Leme;2019;122;1,2;77;0,8;45;0,4
3526803;Lençóis Paulista;2019;88;1,3;45;0,7;43;0,7
3526902;Limeira;2019;377;1,3;174;0,6;203;0,7
3527108;Lins;2019;428;5,7;324;4,3;104;1,4
3527207;Lorena;2019;164;1,9;85;1,0;79;0,9
3529005;Marília;2019;822;3,6;618;2,7;204;0,9
3529302;Matão;2019;162;2,0;96;1,2;66;0,8
3529401;Mauá;2019;402;0,9;189;0,4;213;0,5
3530508;Mococa;2019;135;2,0;88;1,3;47;0,7
3530607;Mogi das Cruzes;2019;896;2,1;600;1,4;296;0,7
3530706;Mogi Guaçu;2019;333;2,3;141;1,0;192;1,3
3530805;Mogi Mirim;2019;213;2,4;114;1,3;99;1,1
3531308;Monte Alto;2019;109;2,3;58;1,2;51;1,1
3531902;Morro Agudo;2019;45;1,4;31;1,0;14;0,4
3532603;Nhandeara;2019;129;12,0;35;3,2;94;8,7
3533007;Nova Granada;2019;62;3,0;19;0,9;43;2,1
3533502;Novo Horizonte;2019;105;2,7;35;0,9;70;1,8
3533908;Olímpia;2019;79;1,5;42;0,8;37;0,7
3534302;Orlândia;2019;98;2,3;60;1,4;38;0,9
3534401;Osasco;2019;878;1,3;578;0,9;300;0,4
3534609;Osvaldo Cruz;2019;77;2,5;53;1,7;24;0,8
3534708;Ourinhos;2019;166;1,5;83;0,8;83;0,8
3535408;Panorama;2019;36;2,4;35;2,3;1;0,1
3537305;Penápolis;2019;200;3,3;173;2,9;27;0,4
3538006;Pindamonhangaba;2019;254;1,6;127;0,8;127;0,8
3538709;Piracicaba;2019;711;1,8;331;0,9;380;1,0
3538907;Pirajuí;2019;288;12,4;67;2,9;221;9,5
3539004;Pirangi;2019;41;3,8;9;0,8;32;3,0
3539301;Pirassununga;2019;151;2,1;57;0,8;94;1,3
3540200;Pontal;2019;45;0,9;29;0,6;16;0,3
3540705;Porto Ferreira;2019;55;1,0;33;0,6;22;0,4
3541406;Presidente Prudente;2019;1.165;5,3;689;3,1;476;2,2
3541505;Presidente Venceslau;2019;96;2,5;60;1,6;36;0,9
3542206;Rancharia;2019;103;3,6;71;2,5;32;1,1
3542602;Registro;2019;181;3,3;128;2,4;53;1,0
3543006;Ribeirão Branco;2019;36;2,0;35;2,0;1;0,1
3543303;Ribeirão Pires;2019;164;1,4;50;0,4;114;1,0
3543402;Ribeirão Preto;2019;2.183;3,2;1.388;2,1;795;1,2
3543907;Rio Claro;2019;391;2,0;188;0,9;203;1,0
3544202;Riolândia;2019;36;3,2;7;0,6;29;2,6
3544301;Roseira;2019;54;5,1;14;1,3;40;3,8
3545209;Salto;2019;130;1,1;82;0,7;48;0,4
3545605;Santa Adélia;2019;24;1,6;7;0,5;17;1,1
3545803;Santa Bárbara d'Oeste;2019;160;0,9;97;0,5;63;0,3
3546405;Santa Cruz do Rio Pardo;2019;96;2,1;55;1,2;41;0,9
3546603;Santa Fé do Sul;2019;82;2,7;57;1,9;25;0,8
3547502;Santa Rita do Passa Quatro;2019;316;12,0;293;11,1;23;0,9
3547809;Santo André;2019;1.540;2,2;708;1,0;832;1,2
3548500;Santos;2019;1.716;4,0;858;2,0;858;2,0
3548609;São Bento do Sapucaí;2019;40;3,8;26;2,5;14;1,3
3548708;São Bernardo do Campo;2019;1.583;2,0;588;0,7;995;1,2
3548807;São Caetano do Sul;2019;618;4,1;177;1,2;441;2,9
3548906;São Carlos;2019;436;1,8;211;0,9;225;0,9
3549102;São João da Boa Vista;2019;199;2,3;94;1,1;105;1,2
3549409;São Joaquim da Barra;2019;115;2,3;68;1,4;47;0,9
3549706;São José do Rio Pardo;2019;136;2,6;81;1,5;55;1,0
3549805;São José do Rio Preto;2019;1.905;4,3;886;2,0;1.019;2,3
3549904;São José dos Campos;2019;1.672;2,4;824;1,2;848;1,2
3550308;São Paulo;2019;28.494;2,4;14.530;1,2;13.964;1,2
3550407;São Pedro;2019;62;1,8;40;1,2;22;0,6
3550605;São Roque;2019;97;1,1;46;0,5;51;0,6
3551009;São Vicente;2019;269;0,8;158;0,4;111;0,3
3551603;Serra Negra;2019;49;1,8;33;1,2;16;0,6
3551702;Sertãozinho;2019;162;1,3;66;0,5;96;0,8
3552205;Sorocaba;2019;1.429;2,2;853;1,3;576;0,9
3552502;Suzano;2019;139;0,5;61;0,2;78;0,3
3552809;Taboão da Serra;2019;482;1,7;321;1,1;161;0,6
3553708;Taquaritinga;2019;124;2,3;72;1,3;52;1,0
3554003;Tatuí;2019;129;1,1;78;0,7;51;0,4
3554102;Taubaté;2019;509;1,7;330;1,1;179;0,6
3554508;Tietê;2019;55;1,4;33;0,8;22;0,5
3555000;Tupã;2019;446;7,1;330;5,2;116;1,8
3556008;Urupês;2019;34;2,6;11;0,8;23;1,8
3556206;Valinhos;2019;142;1,2;57;0,5;85;0,7
3556305;Valparaíso;2019;55;2,3;31;1,3;24;1,0
3556453;Vargem Grande Paulista;2019;70;1,4;2;0,0;68;1,3
3556602;Vera Cruz;2019;72;6,8;0;0,0;72;6,8
3556701;Vinhedo;2019;85;1,1;62;0,8;23;0,3
3557006;Votorantim;2019;212;1,8;53;0,4;159;1,3
3557105;Votuporanga;2019;205;2,3;115;1,3;90;1,0
3500501;Águas de Lindóia;2019;42;2,3;30;1,6;12;0,7
3511003;Castilho;2019;31;1,5;30;1,5;1;0,0
3516002;Flórida Paulista;2019;47;3,9;30;2,5;17;1,4
3529203;Martinópolis;2019;35;1,4;30;1,2;5;0,2
3530300;Mirassol;2019;81;1,4;30;0,5;51;0,9
3531407;Monte Aprazível;2019;80;3,4;30;1,3;50;2,1
3553401;Tanabi;2019;72;2,9;30;1,2;42;1,7
3554409;Terra Roxa;2019;34;3,8;30;3,3;4;0,4
3555109;Tupi Paulista;2019;48;3,2;30;2,0;18;1,2
3556800;Viradouro;2019;48;2,6;30;1,6;18;1,0
3557204;Chavantes;2019;50;4,1;30;2,5;20;1,6
3500204;Adolfo;2018;0;0,0;0;0,0;0;0,0
3500402;Águas da Prata;2018;0;0,0;0;0,0;0;0,0
3500550;Águas de Santa Bárbara;2018;0;0,0;0;0,0;0;0,0
3500600;Águas de São Pedro;2018;0;0,0;0;0,0;0;0,0
3500758;Alambari;2018;0;0,0;0;0,0;0;0,0
3500808;Alfredo Marcondes;2018;0;0,0;0;0,0;0;0,0
3500907;Altair;2018;0;0,0;0;0,0;0;0,0
3501152;Alumínio;2018;0;0,0;0;0,0;0;0,0
3501202;Álvares Florence;2018;0;0,0;0;0,0;0;0,0
3501400;Álvaro de Carvalho;2018;0;0,0;0;0,0;0;0,0
3501509;Alvinlândia;2018;0;0,0;0;0,0;0;0,0
3501806;Américo de Campos;2018;0;0,0;0;0,0;0;0,0
3502002;Analândia;2018;0;0,0;0;0,0;0;0,0
3502309;Anhembi;2018;0;0,0;0;0,0;0;0,0
3502408;Anhumas;2018;0;0,0;0;0,0;0;0,0
3502754;Araçariguama;2018;0;0,0;0;0,0;0;0,0
3503000;Aramina;2018;0;0,0;0;0,0;0;0,0
3503158;Arapeí;2018;0;0,0;0;0,0;0;0,0
3503356;Arco-Íris;2018;0;0,0;0;0,0;0;0,0
3503505;Areias;2018;0;0,0;0;0,0;0;0,0
3503604;Areiópolis;2018;0;0,0;0;0,0;0;0,0
3503950;Aspásia;2018;0;0,0;0;0,0;0;0,0
3504305;Avaí;2018;0;0,0;0;0,0;0;0,0
3504404;Avanhandava;2018;0;0,0;0;0,0;0;0,0
3504602;Bady Bassitt;2018;0;0,0;0;0,0;0;0,0
3504701;Balbinos;2018;0;0,0;0;0,0;0;0,0
3504800;Bálsamo;2018;0;0,0;0;0,0;0;0,0
3505005;Barão de Antonina;2018;0;0,0;0;0,0;0;0,0
3505104;Barbosa;2018;0;0,0;0;0,0;0;0,0
3505351;Barra do Chapéu;2018;0;0,0;0;0,0;0;0,0
3505401;Barra do Turvo;2018;0;0,0;0;0,0;0;0,0
3505609;Barrinha;2018;0;0,0;0;0,0;0;0,0
3506201;Bento de Abreu;2018;0;0,0;0;0,0;0;0,0
3506607;Biritiba Mirim;2018;0;0,0;0;0,0;0;0,0
3506904;Bofete;2018;0;0,0;0;0,0;0;0,0
3507159;Bom Sucesso de Itararé;2018;0;0,0;0;0,0;0;0,0
3507209;Borá;2018;0;0,0;0;0,0;0;0,0
3507308;Boracéia;2018;0;0,0;0;0,0;0;0,0
3507456;Borebi;2018;0;0,0;0;0,0;0;0,0
3507704;Braúna;2018;0;0,0;0;0,0;0;0,0
3507753;Brejo Alegre;2018;0;0,0;0;0,0;0;0,0
3507803;Brodowski;2018;0;0,0;0;0,0;0;0,0
3508009;Buri;2018;0;0,0;0;0,0;0;0,0
3508207;Buritizal;2018;0;0,0;0;0,0;0;0,0
3508306;Cabrália Paulista;2018;0;0,0;0;0,0;0;0,0
3508900;Caiabu;2018;0;0,0;0;0,0;0;0,0
3509106;Caiuá;2018;0;0,0;0;0,0;0;0,0
3509254;Cajati;2018;0;0,0;0;0,0;0;0,0
3509452;Campina do Monte Alegre;2018;0;0,0;0;0,0;0;0,0
3509809;Campos Novos Paulista;2018;0;0,0;0;0,0;0;0,0
3509908;Cananéia;2018;0;0,0;0;0,0;0;0,0
3509957;Canas;2018;0;0,0;0;0,0;0;0,0
3510104;Cândido Rodrigues;2018;0;0,0;0;0,0;0;0,0
3510153;Canitar;2018;0;0,0;0;0,0;0;0,0
3510906;Cássia dos Coqueiros;2018;0;0,0;0;0,0;0;0,0
3511201;Catiguá;2018;0;0,0;0;0,0;0;0,0
3512407;Cordeirópolis;2018;0;0,0;0;0,0;0;0,0
3512506;Coroados;2018;0;0,0;0;0,0;0;0,0
3512704;Corumbataí;2018;0;0,0;0;0,0;0;0,0
3512902;Cosmorama;2018;0;0,0;0;0,0;0;0,0
3513207;Cristais Paulista;2018;0;0,0;0;0,0;0;0,0
3513306;Cruzália;2018;0;0,0;0;0,0;0;0,0
3513850;Dirce Reis;2018;0;0,0;0;0,0;0;0,0
3514007;Dobrada;2018;0;0,0;0;0,0;0;0,0
3514205;Dolcinópolis;2018;0;0,0;0;0,0;0;0,0
3514601;Dumont;2018;0;0,0;0;0,0;0;0,0
3514700;Echaporã;2018;0;0,0;0;0,0;0;0,0
3514924;Elisiário;2018;0;0,0;0;0,0;0;0,0
3514957;Embaúba;2018;0;0,0;0;0,0;0;0,0
3515129;Emilianópolis;2018;0;0,0;0;0,0;0;0,0
3515152;Engenheiro Coelho;2018;0;0,0;0;0,0;0;0,0
3515194;Espírito Santo do Turvo;2018;0;0,0;0;0,0;0;0,0
3515301;Estrela do Norte;2018;0;0,0;0;0,0;0;0,0
3515350;Euclides da Cunha Paulista;2018;0;0,0;0;0,0;0;0,0
3515608;Fernando Prestes;2018;0;0,0;0;0,0;0;0,0
3515657;Fernão;2018;0;0,0;0;0,0;0;0,0
3515806;Flora Rica;2018;0;0,0;0;0,0;0;0,0
3515905;Floreal;2018;0;0,0;0;0,0;0;0,0
3516101;Florínea;2018;0;0,0;0;0,0;0;0,0
3516507;Gabriel Monteiro;2018;0;0,0;0;0,0;0;0,0
3516804;Gastão Vidigal;2018;0;0,0;0;0,0;0;0,0
3516853;Gavião Peixoto;2018;0;0,0;0;0,0;0;0,0
3517109;Glicério;2018;0;0,0;0;0,0;0;0,0
3517208;Guaiçara;2018;0;0,0;0;0,0;0;0,0
3517307;Guaimbê;2018;0;0,0;0;0,0;0;0,0
3517505;Guapiaçu;2018;0;0,0;0;0,0;0;0,0
3517901;Guaraci;2018;0;0,0;0;0,0;0;0,0
3518008;Guarani d'Oeste;2018;0;0,0;0;0,0;0;0,0
3518107;Guarantã;2018;0;0,0;0;0,0;0;0,0
3518503;Guareí;2018;0;0,0;0;0,0;0;0,0
3518859;Guatapará;2018;0;0,0;0;0,0;0;0,0
3518909;Guzolândia;2018;0;0,0;0;0,0;0;0,0
3519055;Holambra;2018;0;0,0;0;0,0;0;0,0
3519204;Iacri;2018;0;0,0;0;0,0;0;0,0
3519253;Iaras;2018;0;0,0;0;0,0;0;0,0
3519501;Ibirarema;2018;0;0,0;0;0,0;0;0,0
3519808;Icém;2018;0;0,0;0;0,0;0;0,0
3520426;Ilha Comprida;2018;0;0,0;0;0,0;0;0,0
3520608;Indiana;2018;0;0,0;0;0,0;0;0,0
3520806;Inúbia Paulista;2018;0;0,0;0;0,0;0;0,0
3521101;Ipeúna;2018;0;0,0;0;0,0;0;0,0
3521150;Ipiguá;2018;0;0,0;0;0,0;0;0,0
3521200;Iporanga;2018;0;0,0;0;0,0;0;0,0
3521507;Irapuã;2018;0;0,0;0;0,0;0;0,0
3521606;Irapuru;2018;0;0,0;0;0,0;0;0,0
3522000;Itaju;2018;0;0,0;0;0,0;0;0,0
3522158;Itaoca;2018;0;0,0;0;0,0;0;0,0
3522653;Itapirapuã Paulista;2018;0;0,0;0;0,0;0;0,0
3523008;Itapura;2018;0;0,0;0;0,0;0;0,0
3523305;Itariri;2018;0;0,0;0;0,0;0;0,0
3523701;Itirapuã;2018;0;0,0;0;0,0;0;0,0
3523800;Itobi;2018;0;0,0;0;0,0;0;0,0
3524600;Jacupiranga;2018;0;0,0;0;0,0;0;0,0
3524907;Jambeiro;2018;0;0,0;0;0,0;0;0,0
3525102;Jardinópolis;2018;0;0,0;0;0,0;0;0,0
3525409;Jeriquara;2018;0;0,0;0;0,0;0;0,0
3525607;João Ramalho;2018;0;0,0;0;0,0;0;0,0
3525805;Júlio Mesquita;2018;0;0,0;0;0,0;0;0,0
3525854;Jumirim;2018;0;0,0;0;0,0;0;0,0
3526100;Juquiá;2018;0;0,0;0;0,0;0;0,0
3526308;Lagoinha;2018;0;0,0;0;0,0;0;0,0
3526506;Lavínia;2018;0;0,0;0;0,0;0;0,0
3526605;Lavrinhas;2018;0;0,0;0;0,0;0;0,0
3527009;Lindóia;2018;0;0,0;0;0,0;0;0,0
3527256;Lourdes;2018;0;0,0;0;0,0;0;0,0
3527504;Lucianópolis;2018;0;0,0;0;0,0;0;0,0
3527603;Luís Antônio;2018;0;0,0;0;0,0;0;0,0
3527801;Lupércio;2018;0;0,0;0;0,0;0;0,0
3527900;Lutécia;2018;0;0,0;0;0,0;0;0,0
3528205;Macedônia;2018;0;0,0;0;0,0;0;0,0
3528304;Magda;2018;0;0,0;0;0,0;0;0,0
3528403;Mairinque;2018;0;0,0;0;0,0;0;0,0
3528601;Manduri;2018;0;0,0;0;0,0;0;0,0
3528700;Marabá Paulista;2018;0;0,0;0;0,0;0;0,0
3528858;Marapoama;2018;0;0,0;0;0,0;0;0,0
3528908;Mariápolis;2018;0;0,0;0;0,0;0;0,0
3529104;Marinópolis;2018;0;0,0;0;0,0;0;0,0
3529500;Mendonça;2018;0;0,0;0;0,0;0;0,0
3529609;Meridiano;2018;0;0,0;0;0,0;0;0,0
3529658;Mesópolis;2018;0;0,0;0;0,0;0;0,0
3529906;Miracatu;2018;0;0,0;0;0,0;0;0,0
3530003;Mira Estrela;2018;0;0,0;0;0,0;0;0,0
3530201;Mirante do Paranapanema;2018;0;0,0;0;0,0;0;0,0
3530409;Mirassolândia;2018;0;0,0;0;0,0;0;0,0
3530904;Mombuca;2018;0;0,0;0;0,0;0;0,0
3531001;Monções;2018;0;0,0;0;0,0;0;0,0
3531209;Monte Alegre do Sul;2018;0;0,0;0;0,0;0;0,0
3531605;Monte Castelo;2018;0;0,0;0;0,0;0;0,0
3531704;Monteiro Lobato;2018;0;0,0;0;0,0;0;0,0
3532058;Motuca;2018;0;0,0;0;0,0;0;0,0
3532108;Murutinga do Sul;2018;0;0,0;0;0,0;0;0,0
3532157;Nantes;2018;0;0,0;0;0,0;0;0,0
3532207;Narandiba;2018;0;0,0;0;0,0;0;0,0
3532306;Natividade da Serra;2018;0;0,0;0;0,0;0;0,0
3532702;Nipoã;2018;0;0,0;0;0,0;0;0,0
3532801;Nova Aliança;2018;0;0,0;0;0,0;0;0,0
3532827;Nova Campina;2018;0;0,0;0;0,0;0;0,0
3532843;Nova Canaã Paulista;2018;0;0,0;0;0,0;0;0,0
3532868;Nova Castilho;2018;0;0,0;0;0,0;0;0,0
3533106;Nova Guataporanga;2018;0;0,0;0;0,0;0;0,0
3533205;Nova Independência;2018;0;0,0;0;0,0;0;0,0
3533254;Novais;2018;0;0,0;0;0,0;0;0,0
3533304;Nova Luzitânia;2018;0;0,0;0;0,0;0;0,0
3533601;Nuporanga;2018;0;0,0;0;0,0;0;0,0
3533700;Ocauçu;2018;0;0,0;0;0,0;0;0,0
3533809;Óleo;2018;0;0,0;0;0,0;0;0,0
3534005;Onda Verde;2018;0;0,0;0;0,0;0;0,0
3534104;Oriente;2018;0;0,0;0;0,0;0;0,0
3534203;Orindiúva;2018;0;0,0;0;0,0;0;0,0
3534500;Oscar Bressane;2018;0;0,0;0;0,0;0;0,0
3534807;Ouro Verde;2018;0;0,0;0;0,0;0;0,0
3535002;Palestina;2018;0;0,0;0;0,0;0;0,0
3535101;Palmares Paulista;2018;0;0,0;0;0,0;0;0,0
3535606;Paraibuna;2018;0;0,0;0;0,0;0;0,0
3535705;Paraíso;2018;0;0,0;0;0,0;0;0,0
3535903;Paranapuã;2018;0;0,0;0;0,0;0;0,0
3536109;Pardinho;2018;0;0,0;0;0,0;0;0,0
3536257;Parisi;2018;0;0,0;0;0,0;0;0,0
3536406;Paulicéia;2018;0;0,0;0;0,0;0;0,0
3536570;Paulistânia;2018;0;0,0;0;0,0;0;0,0
3536802;Pedra Bela;2018;0;0,0;0;0,0;0;0,0
3536901;Pedranópolis;2018;0;0,0;0;0,0;0;0,0
3537156;Pedrinhas Paulista;2018;0;0,0;0;0,0;0;0,0
3537206;Pedro de Toledo;2018;0;0,0;0;0,0;0;0,0
3537503;Pereiras;2018;0;0,0;0;0,0;0;0,0
3537701;Piacatu;2018;0;0,0;0;0,0;0;0,0
3538105;Pindorama;2018;0;0,0;0;0,0;0;0,0
3538204;Pinhalzinho;2018;0;0,0;0;0,0;0;0,0
3538303;Piquerobi;2018;0;0,0;0;0,0;0;0,0
3538501;Piquete;2018;0;0,0;0;0,0;0;0,0
3539103;Pirapora do Bom Jesus;2018;0;0,0;0;0,0;0;0,0
3539202;Pirapozinho;2018;0;0,0;0;0,0;0;0,0
3539608;Planalto;2018;0;0,0;0;0,0;0;0,0
3539707;Platina;2018;0;0,0;0;0,0;0;0,0
3539905;Poloni;2018;0;0,0;0;0,0;0;0,0
3540101;Pongaí;2018;0;0,0;0;0,0;0;0,0
3540259;Pontalinda;2018;0;0,0;0;0,0;0;0,0
3540309;Pontes Gestal;2018;0;0,0;0;0,0;0;0,0
3540507;Porangaba;2018;0;0,0;0;0,0;0;0,0
3540754;Potim;2018;0;0,0;0;0,0;0;0,0
3540853;Pracinha;2018;0;0,0;0;0,0;0;0,0
3540903;Pradópolis;2018;0;0,0;0;0,0;0;0,0
3541059;Pratânia;2018;0;0,0;0;0,0;0;0,0
3541653;Quadra;2018;0;0,0;0;0,0;0;0,0
3541703;Quatá;2018;0;0,0;0;0,0;0;0,0
3541802;Queiroz;2018;0;0,0;0;0,0;0;0,0
3542008;Quintana;2018;0;0,0;0;0,0;0;0,0
3542107;Rafard;2018;0;0,0;0;0,0;0;0,0
3542305;Redenção da Serra;2018;0;0,0;0;0,0;0;0,0
3542503;Reginópolis;2018;0;0,0;0;0,0;0;0,0
3542701;Restinga;2018;0;0,0;0;0,0;0;0,0
3542800;Ribeira;2018;0;0,0;0;0,0;0;0,0
3543105;Ribeirão Corrente;2018;0;0,0;0;0,0;0;0,0
3543204;Ribeirão do Sul;2018;0;0,0;0;0,0;0;0,0
3543238;Ribeirão dos Índios;2018;0;0,0;0;0,0;0;0,0
3543253;Ribeirão Grande;2018;0;0,0;0;0,0;0;0,0
3543501;Riversul;2018;0;0,0;0;0,0;0;0,0
3543600;Rifaina;2018;0;0,0;0;0,0;0;0,0
3543709;Rincão;2018;0;0,0;0;0,0;0;0,0
3544103;Rio Grande da Serra;2018;0;0,0;0;0,0;0;0,0
3544400;Rubiácea;2018;0;0,0;0;0,0;0;0,0
3544509;Rubinéia;2018;0;0,0;0;0,0;0;0,0
3544608;Sabino;2018;0;0,0;0;0,0;0;0,0
3544707;Sagres;2018;0;0,0;0;0,0;0;0,0
3544806;Sales;2018;0;0,0;0;0,0;0;0,0
3545100;Salmourão;2018;0;0,0;0;0,0;0;0,0
3545159;Saltinho;2018;0;0,0;0;0,0;0;0,0
3545506;Sandovalina;2018;0;0,0;0;0,0;0;0,0
3545704;Santa Albertina;2018;0;0,0;0;0,0;0;0,0
3546009;Santa Branca;2018;0;0,0;0;0,0;0;0,0
3546108;Santa Clara d'Oeste;2018;0;0,0;0;0,0;0;0,0
3546207;Santa Cruz da Conceição;2018;0;0,0;0;0,0;0;0,0
3546256;Santa Cruz da Esperança;2018;0;0,0;0;0,0;0;0,0
3546504;Santa Ernestina;2018;0;0,0;0;0,0;0;0,0
3546702;Santa Gertrudes;2018;0;0,0;0;0,0;0;0,0
3546900;Santa Lúcia;2018;0;0,0;0;0,0;0;0,0
3547106;Santa Mercedes;2018;0;0,0;0;0,0;0;0,0
3547205;Santana da Ponte Pensa;2018;0;0,0;0;0,0;0;0,0
3547403;Santa Rita d'Oeste;2018;0;0,0;0;0,0;0;0,0
3547650;Santa Salete;2018;0;0,0;0;0,0;0;0,0
3548005;Santo Antônio de Posse;2018;0;0,0;0;0,0;0;0,0
3548054;Santo Antônio do Aracanguá;2018;0;0,0;0;0,0;0;0,0
3548104;Santo Antônio do Jardim;2018;0;0,0;0;0,0;0;0,0
3548203;Santo Antônio do Pinhal;2018;0;0,0;0;0,0;0;0,0
3548302;Santo Expedito;2018;0;0,0;0;0,0;0;0,0
3548401;Santópolis do Aguapeí;2018;0;0,0;0;0,0;0;0,0
3549003;São Francisco;2018;0;0,0;0;0,0;0;0,0
3549201;São João das Duas Pontes;2018;0;0,0;0;0,0;0;0,0
3549250;São João de Iracema;2018;0;0,0;0;0,0;0;0,0
3549300;São João do Pau d'Alho;2018;0;0,0;0;0,0;0;0,0
3549508;São José da Bela Vista;2018;0;0,0;0;0,0;0;0,0
3549607;São José do Barreiro;2018;0;0,0;0;0,0;0;0,0
3549953;São Lourenço da Serra;2018;0;0,0;0;0,0;0;0,0
3550506;São Pedro do Turvo;2018;0;0,0;0;0,0;0;0,0
3551108;Sarapuí;2018;0;0,0;0;0,0;0;0,0
3551207;Sarutaiá;2018;0;0,0;0;0,0;0;0,0
3551306;Sebastianópolis do Sul;2018;0;0,0;0;0,0;0;0,0
3551405;Serra Azul;2018;0;0,0;0;0,0;0;0,0
3551801;Sete Barras;2018;0;0,0;0;0,0;0;0,0
3551900;Severínia;2018;0;0,0;0;0,0;0;0,0
3552551;Suzanápolis;2018;0;0,0;0;0,0;0;0,0
3552908;Taciba;2018;0;0,0;0;0,0;0;0,0
3553104;Taiaçu;2018;0;0,0;0;0,0;0;0,0
